status,copyright,response.docs.abstract,response.docs.web_url,response.docs.snippet,response.docs.lead_paragraph,response.docs.source,response.docs.multimedia,response.docs.keywords,response.docs.pub_date,response.docs.document_type,response.docs.news_desk,response.docs.section_name,response.docs.type_of_material,response.docs._id,response.docs.word_count,response.docs.uri,response.docs.print_section,response.docs.print_page,response.docs.subsection_name,response.docs.headline.main,response.docs.headline.kicker,response.docs.headline.content_kicker,response.docs.headline.print_headline,response.docs.headline.name,response.docs.headline.seo,response.docs.headline.sub,response.docs.byline.original,response.docs.byline.person,response.docs.byline.organization,response.meta.hits,response.meta.offset,response.meta.time
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"It isn’t as easy as it once was to find a dazzling night sky. In search of the Milky Way, our writer headed to Utah, which has the densest concentration of designated Dark Sky places in the world.",https://www.nytimes.com/2022/02/22/travel/arches-national-park-utah-star-gazing.html,"It isn’t as easy as it once was to find a dazzling night sky. In search of the Milky Way, our writer headed to Utah, which has the densest concentration of designated Dark Sky places in the world.","At 4:30 a.m. on Jan. 17, 1994, a magnitude 6.7 earthquake caused a citywide power outage in Los Angeles. I lived there at the time and was among the many Angelenos who made their way outside, looked up and found a spectacular sight: a vast blanket of stars that had been blotted out for generations by light pollution. It was reported that some people were so bewildered by the diaphanous Milky Way, they called 911 and the Griffith Observatory to report strange, unidentified objects in the sky. I only remember being awe-struck.",The New York Times,,,2022-02-22T10:00:19+0000,article,Travel,Travel,News,nyt://article/14926ed8-e440-5fb3-acec-4e9bfa02cb95,2399,nyt://article/14926ed8-e440-5fb3-acec-4e9bfa02cb95,B,7,NA,Beneath a Blanket of Stars,NA,NA,Lying Beneath a Blanket of Stars,NA,NA,NA,By Colleen Creamer,,NA,157,120,20
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"A writer went searching for Asian American history in the foothills of the Sierra Nevada, where thousands of Chinese immigrants labored during the Gold Rush but where traces of their presence are few.",https://www.nytimes.com/2021/09/15/travel/california-asian-history.html,"A writer went searching for Asian American history in the foothills of the Sierra Nevada, where thousands of Chinese immigrants labored during the Gold Rush but where traces of their presence are few.","Four aging horses dragged us through the manzanita and boulders, the stagecoach swerving dangerously with each bump and wiggle. The children shrieked with excitement as we threaded our way through Columbia State Historic Park, a mining camp from the days of the Gold Rush about a two-and-a-half-hour drive from Oakland, Calif.",The New York Times,,,2021-09-15T09:00:25+0000,article,Travel,Travel,News,nyt://article/a14f10d9-82aa-51a4-b9d3-e6f8a5f2fbc8,1699,nyt://article/a14f10d9-82aa-51a4-b9d3-e6f8a5f2fbc8,A,14,NA,Looking for a Gold-Rush Town Named Chinese Camp,NA,NA,Looking for a Gold-Rush Town Named Chinese Camp,NA,NA,NA,By Nina F. Ichikawa,,NA,157,120,20
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"In a dramatic video address to Britain’s House of Commons, President Volodymyr Zelensky of Ukraine said he would never capitulate to the invading Russians.",https://www.nytimes.com/2022/03/08/world/europe/ukraine-russia-zelensky.html,"In a dramatic video address to Britain’s House of Commons, President Volodymyr Zelensky of Ukraine said he would never capitulate to the invading Russians.","LONDON — With Ukraine’s outgunned army holding firm despite Russian bombardments that have displaced millions of civilians, the war in Ukraine has become a grim spectacle of resistance, no one more defiant than the country’s president, Volodymyr Zelensky, who vowed on Tuesday never to give in to Russia’s tanks, troops or artillery shells.",The New York Times,,,2022-03-09T00:21:29+0000,article,Foreign,World,News,nyt://article/9f2aa8b3-821d-5aa5-892d-ea7a7d0aa437,1568,nyt://article/9f2aa8b3-821d-5aa5-892d-ea7a7d0aa437,A,1,Europe,"Quoting Churchill and Shakespeare, Ukraine Leader Vows No Surrender",NA,NA,"Invoking Churchill, Zelensky Vows No Surrender",NA,NA,NA,By Mark Landler and Marc Santora,,NA,157,120,20
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,Some great essays from a shapeless year.,https://www.nytimes.com/2021/12/30/opinion/brooks-sidney-awards-2021.html,Some great essays from a shapeless year.,"At the end of every year, I pause from the rush of events to offer the Sidney Awards, which I created in honor of the late, great philosopher Sidney Hook. The Sidneys go to some of the year’s best long-form journalism — the essays that touch the deeper human realities. During this shapeless year, waiting endlessly for this pandemic to be over, I’ve found myself drawn to stories of fascinating individuals.",The New York Times,,,2021-12-31T00:00:05+0000,article,OpEd,Opinion,Op-Ed,nyt://article/776c6d0b-1894-504d-be1c-5d94921a2e98,1665,nyt://article/776c6d0b-1894-504d-be1c-5d94921a2e98,A,18,NA,The Sidney Awards,David Brooks,NA,The Sidney Awards,NA,NA,NA,By David Brooks,,NA,157,120,20
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"Alabama, Louisiana and Mississippi have the lowest vaccination rates in the country, increasing the risk of virus surges there.",https://www.nytimes.com/2021/06/09/us/virus-vaccine-south.html,"Alabama, Louisiana and Mississippi have the lowest vaccination rates in the country, increasing the risk of virus surges there.","NASHVILLE — Public health departments have held vaccine clinics at churches. They have organized rides to clinics. Gone door to door. Even offered a spin around a NASCAR track for anyone willing to get a shot.",The New York Times,,,2021-06-09T22:42:50+0000,article,National,U.S.,News,nyt://article/3f0fbcd9-bc42-52a7-8feb-2f593afc92b8,1518,nyt://article/3f0fbcd9-bc42-52a7-8feb-2f593afc92b8,A,1,NA,"Despite Ample Shots and Incentives, Vaccine Rates Lag Far Behind in the South",NA,NA,"South Lags in Vaccinations, Risking New Surges",NA,NA,NA,By Rick Rojas and Mitch Smith,,NA,157,120,20
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,The recall election has resurfaced talk of a “California exodus.”,https://www.nytimes.com/2021/09/02/us/where-californians-are-moving.html,The recall election has resurfaced talk of a “California exodus.”,"If there’s one thing the candidates vying to replace Gov. Gavin Newsom can agree on, it’s that too many Californians are fleeing the state.",The New York Times,,,2021-09-02T12:58:12+0000,article,National,U.S.,briefing,nyt://article/2dcfdd11-fe3f-5fb0-945e-34df535c23d4,1601,nyt://article/2dcfdd11-fe3f-5fb0-945e-34df535c23d4,NA,NA,NA,Texas? Idaho? Where Californians Are Moving.,California Today,NA,NA,NA,NA,NA,By Soumya Karlamangla,,NA,157,120,20
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,Electric vehicles promise an easy resolution to the tension  between the need to halt climate change and America’s love of cars. Can they deliver?,https://www.nytimes.com/2021/08/12/opinion/electric-cars.html,Electric vehicles promise an easy resolution to the tension  between the need to halt climate change and America’s love of cars. Can they deliver?,This article is part of the Debatable newsletter. You can sign up here to receive it on Tuesdays and Thursdays.,The New York Times,,,2021-08-12T22:00:03+0000,article,OpEd,Opinion,Op-Ed,nyt://article/b970a0ac-35b7-5780-8310-72e2f891f448,1622,nyt://article/b970a0ac-35b7-5780-8310-72e2f891f448,NA,NA,NA,Can America Really Drive Its Way Out of Climate Change?,Spencer Bokat-Lindell,NA,NA,NA,NA,NA,By Spencer Bokat-Lindell,,NA,157,120,20
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"What you’ll find at this year’s tropical circus: hundreds of galleries, institutions proudly exhibiting homegrown work and an array of NFT-themed gatherings.",https://www.nytimes.com/2021/11/24/arts/design/art-basel-miami-beach-betancourt.html,"What you’ll find at this year’s tropical circus: hundreds of galleries, institutions proudly exhibiting homegrown work and an array of NFT-themed gatherings.","MIAMI BEACH — It’s back. Canceled last year because of Covid-19, the annual Art Basel Miami Beach fair returns next week, unfolding throughout the area. Beginning on Tuesday with invitation-only hours, and open to the public Thursday through Saturday, it will feature 253 galleries exhibiting work inside the city’s Convention Center, as well as a dizzying number of accompanying satellite art fairs, pop-up shows, and celebrity-studded private dinners.",The New York Times,,,2021-11-24T17:36:43+0000,article,Weekend,Arts,News,nyt://article/b87bef7a-f403-52cc-a477-f5a237289307,1504,nyt://article/b87bef7a-f403-52cc-a477-f5a237289307,C,14,Art & Design,"Art Basel Miami Beach Returns, Smaller but Ready to Party",NA,NA,A Cultural Circus Returns to Give Gallerists a Jolt,NA,NA,NA,By Brett Sokol,,NA,157,130,78
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"Along with the pandemic, political and social upheaval have destabilized Chile’s property market, but buyers are still leaving cities for scenic areas.",https://www.nytimes.com/2021/12/02/realestate/house-hunting-in-chile-a-sinuous-oceanfront-wonder-for-2-million.html,"Along with the pandemic, political and social upheaval have destabilized Chile’s property market, but buyers are still leaving cities for scenic areas.","Set on craggy cliffs that jut into the Pacific Ocean, this undulating, 3,800-square-foot house outside Los Vilos, Chile, was designed by Ryue Nishizawa, co-founder of the Pritzker Prize-winning Tokyo architecture firm Sanaa.",The New York Times,,,2021-12-02T14:30:22+0000,article,RealEstate,Real Estate,News,nyt://article/87441636-6afe-5e83-89f8-2788e517663f,1514,nyt://article/87441636-6afe-5e83-89f8-2788e517663f,RE,11,NA,House Hunting in Chile: A Sinuous Oceanfront Wonder for $2 Million,International real estate,NA,A Home as Sinuous as the Pacific Shoreline,NA,NA,NA,By Michael Kaminer,,NA,157,130,78
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,The aftermath of the George Floyd protests and a decreased reliance on standardized tests have led to more diverse admissions at elite universities.,https://www.nytimes.com/2021/04/17/us/minority-acceptance-ivy-league-cornell.html,The aftermath of the George Floyd protests and a decreased reliance on standardized tests have led to more diverse admissions at elite universities.,"Jianna Curbelo attends a career-focused public high school in New York City, works at McDonald’s and lives in the Bronx with her unemployed mother, who did not graduate from college.",The New York Times,,,2021-04-17T15:54:07+0000,article,National,U.S.,News,nyt://article/fe74995d-4b8b-5c69-bf36-420fd74c55ca,1580,nyt://article/fe74995d-4b8b-5c69-bf36-420fd74c55ca,A,16,NA,"After a Year of Turmoil, Elite Universities Welcome More Diverse Freshman Classes",NA,NA,2020’s Turmoil Helps Diversify Class of ’25,NA,NA,NA,By Anemona Hartocollis,,NA,157,130,78
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"Our streaming picks for April, including ‘Concrete Cowboy,’ ‘Made for Love’ and ‘Them’",https://www.nytimes.com/2021/04/01/arts/television/the-best-movies-and-tv-shows-new-to-netflix-amazon-and-stan-in-australia-in-april.html,"Our streaming picks for April, including ‘Concrete Cowboy,’ ‘Made for Love’ and ‘Them’","Every month, streaming services in Australia add a new batch of movies and TV shows to its library. Here are our picks for April.",The New York Times,,,2021-04-01T08:32:59+0000,article,Foreign,Arts,News,nyt://article/496d3ead-f632-53dd-bcee-21dd7538e118,1624,nyt://article/496d3ead-f632-53dd-bcee-21dd7538e118,NA,NA,Television,"The Best Movies and TV Shows New to Netflix, Amazon and Stan in Australia in April",NA,NA,NA,NA,NA,NA,By Noel Murray,,NA,157,130,78
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,Shopping locally has helped foot traffic in some commercial districts across the city return almost to prepandemic levels.,https://www.nytimes.com/2021/04/13/realestate/new-york-city-retail.html,Shopping locally has helped foot traffic in some commercial districts across the city return almost to prepandemic levels.,All eyes are on Midtown Manhattan as everyone anxiously waits to see if and when office workers and tourists will return to what have been eerily empty streets and whether the businesses that line them will regain customers lost during the pandemic.,The New York Times,,,2021-04-13T09:00:26+0000,article,RealEstate,Real Estate,News,nyt://article/ad56b9e3-eea3-5704-8bd4-a4b0d8b8472d,2419,nyt://article/ad56b9e3-eea3-5704-8bd4-a4b0d8b8472d,RE,1,NA,"Midtown Has Been Empty, but Other Retail Zones Have Bounced Back",NA,NA,Some Retail Hubs Start to Hum,NA,NA,NA,By Jane Margolies,,NA,157,130,78
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,Nothing says “Happy New Year” quite like a bottle of bubbly. Here are six Champagnes and six sparkling wines to help you toast 2022.,https://www.nytimes.com/2021/12/16/dining/drinks/new-years-champagne-sparkling-wine.html,Nothing says “Happy New Year” quite like a bottle of bubbly. Here are six Champagnes and six sparkling wines to help you toast 2022.,"Bubbles go with year’s end as surely as Thanksgiving and turkey, and Valentine’s Day and chocolates. It’s a tradition and an expectation. But why?",The New York Times,,,2021-12-16T21:55:01+0000,article,Dining,Food,News,nyt://article/f8324977-38ba-52ed-9370-5c8c158d2063,1716,nyt://article/f8324977-38ba-52ed-9370-5c8c158d2063,D,4,"Wine, Beer & Cocktails","Seeing 2021 Out With a Pop, a Pour and a Fizz",The Pour,NA,A Dozen Corks Waiting to Be Popped,NA,NA,NA,By Eric Asimov,,NA,157,130,78
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"As workers prepare to return to the office in coming months, here are six towns and cities to consider squeezing in a working vacation or two.",https://www.nytimes.com/2021/06/08/travel/remote-work-destinations.html,"As workers prepare to return to the office in coming months, here are six towns and cities to consider squeezing in a working vacation or two.","Those who’ve been able to work from home over the last year have had to get creative about their workstations, setting up makeshift offices on balconies, couches or even kitchen counters. Some temporarily relocated to new cities and towns from early in the pandemic. ",The New York Times,,,2021-06-08T09:00:23+0000,article,Business,Travel,News,nyt://article/50120d05-3c1c-5d85-8108-cc8680da73d9,1881,nyt://article/50120d05-3c1c-5d85-8108-cc8680da73d9,B,5,NA,Remote Work’s Last Hurrah: 6 Spots to Make Your Summer Office,NA,NA,Remote Work’s Last Hurrah: Six Destinations to Make Your Summer Office,NA,NA,NA,By Concepción de León,,NA,157,130,78
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"A legislative fix helps the university avoid an enrollment freeze, but calls persist for an overhaul of a decades-old environmental law.",https://www.nytimes.com/2022/03/15/us/berkeley-enrollment.html,"A legislative fix helps the university avoid an enrollment freeze, but calls persist for an overhaul of a decades-old environmental law.","California lawmakers on Monday headed off an enrollment freeze at the University of California, Berkeley, that threatened the growth not only of the iconic campus but also of public education institutions across the state.",The New York Times,,,2022-03-15T13:04:23+0000,article,National,U.S.,briefing,nyt://article/d4ca97ed-feec-5a59-adfd-877fc8e2871a,1927,nyt://article/d4ca97ed-feec-5a59-adfd-877fc8e2871a,NA,NA,NA,California Lawmakers Have Solved Berkeley’s Problem. Is CEQA Next?,California Today,NA,NA,NA,NA,NA,By Shawn Hubler,,NA,157,130,78
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"Jamon Deaver and Joey Lawton created a weekend-long celebration for their wedding in the wilds outside of Berea, Ky.",https://www.nytimes.com/2021/08/13/style/jamon-deaver-joey-lawton-wedding.html,"Jamon Deaver and Joey Lawton created a weekend-long celebration for their wedding in the wilds outside of Berea, Ky.","The wedding of Jamon Deaver and Joey Lawton can best be described as a camping trip, music festival and immersive art show all rolled into one long weekend in the wilds outside of Berea, Ky. Big city fun meets country living; summer camp mixed with Bonnaroo and Coachella; one epic wedding weekend filled with love and wonderment, the invitation promised.",The New York Times,,,2021-08-13T09:00:24+0000,article,Styles,Style,News,nyt://article/b7988a64-cd00-5c56-8f97-f4e7799f20bf,1773,nyt://article/b7988a64-cd00-5c56-8f97-f4e7799f20bf,ST,12,NA,A Music Festival Wedding with Two Grooms as the Main Event,vows,NA,"At This Music Festival, Two Grooms Got Top Billing",NA,NA,NA,By Jenny Block,,NA,157,130,78
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"As the environmental crisis accelerates, contemporary artists have taken up the mantle of addressing the precarious present.",https://www.nytimes.com/2022/03/25/t-magazine/art-climate-change.html,"As the environmental crisis accelerates, contemporary artists have taken up the mantle of addressing the precarious present.","NOT LONG AFTER he joined the Princeton University Art Museum in 2006, the curator Karl Kusserow wore a bracelet bearing the phrase “Stop global warming” to a staff meeting. His colleagues noticed (“It was,” he conceded, “kind of ugly and noticeable”), but only a few of them knew it referred to a cause. The term was just getting mainstream traction — this was the year Al Gore released “An Inconvenient Truth” and Vanity Fair launched its first Green issue. But the science suggesting that industrial societies have thrown climatic rhythms wildly out of whack had been around for decades. Just a year earlier, the environmentalist Bill McKibben had railed against the culture’s perceived indifference. “Where are the books? The poems? The plays? The goddamn operas?” he wrote in an op-ed for Grist. “Compare it to, say, the horror of AIDS … which has produced a staggering outpouring of art that, in turn, has had real political effect.” For future generations looking back on the present, “the single most significant item will doubtless be the sudden spiking temperature. But they’ll have a hell of a time figuring out what it meant to us.”",The New York Times,,,2022-03-25T11:00:13+0000,article,TStyle,T Magazine,News,nyt://article/614e132d-a6a7-5ceb-a823-2788b7aa690b,3314,nyt://article/614e132d-a6a7-5ceb-a823-2788b7aa690b,M2,54,NA,How Should Art Reckon With Climate Change?,Arts and Letters,NA,World on FIRE,NA,NA,NA,By Zoë Lescaze,,NA,157,130,78
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"Lucy Sante analyzes works from Annie Leibovitz, Harry Gruyaert, Gilles Peress, Catherine Opie and other masters of the form.",https://www.nytimes.com/2021/12/03/books/review/new-photography-books.html,"Lucy Sante analyzes works from Annie Leibovitz, Harry Gruyaert, Gilles Peress, Catherine Opie and other masters of the form.","The sheer physical mass of Gilles Peress’s WHATEVER YOU SAY, SAY NOTHING (Steidl/D.A.P., 1,960 pp., $480) is intimidating. Two enormous volumes of plates, the size of 19th-century ledgers, and an accompanying almanac, “Annals of the North” — the dimensions of a hard-bound dictionary — constitute this account of the Troubles in Northern Ireland, beginning in 1972 and extending past the end of the 20th century. Peress, from Paris, went to Derry as a young Magnum photographer, knowing little English; right away he witnessed the British Army’s massacre of 14 civilians in what became known as Bloody Sunday. Within a year, he had embedded himself so thoroughly that his photographs were often called upon as evidence in court. He developed ties with many people, sometimes tragically; one of his closest Republican friends turned out to be an informer and was killed by the I.R.A. It is clear from this work — the title comes from the I.R.A.’s “Green Book” — that Peress left a chunk of his soul in Ulster. (Disclosure: Peress is my colleague at Bard College, although our paths seldom cross.)",The New York Times,,,2021-12-03T09:55:09+0000,article,BookReview,Books,News,nyt://article/afbadbab-e474-5e67-a726-82cb39e1771f,2128,nyt://article/afbadbab-e474-5e67-a726-82cb39e1771f,NA,NA,Book Review,Immersive and Dramatic New Photography Books,NA,NA,NA,NA,NA,NA,By Lucy Sante,,NA,157,140,22
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"Seven films that paint a portrait of America in all its contradictions, inconsistencies and outright delusions.",https://www.nytimes.com/2021/05/13/movies/democracy-dark-knight-wolf-wall-street.html,"Seven films that paint a portrait of America in all its contradictions, inconsistencies and outright delusions.","In the past few years I’ve found myself questioning my assumptions and doubting what I thought I knew about my country. What if the good guys don’t always win? What if people can’t find a way to get along in spite of their differences? What if the flawed heroes were really the villains all along? What if the arc of the universe bends toward chaos? I wonder sometimes why I ever believed otherwise. Maybe because I’ve seen too many movies, or maybe I misunderstood what I saw.",The New York Times,,,2021-05-13T09:00:29+0000,article,Arts&Leisure,Movies,News,nyt://article/b41affef-0ca8-531f-9527-d5fa1d8e1479,2785,nyt://article/b41affef-0ca8-531f-9527-d5fa1d8e1479,AR,8,NA,What I Learned About Democracy From the Movies,NA,NA,Rediscovering Democracy At the Movies,NA,NA,NA,By A.O. Scott,,NA,157,140,22
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"With good friends, as with great art, our sense of the world is challenged and transformed.",https://www.nytimes.com/2021/04/12/t-magazine/friendship-art-creative-partnerships.html,"With good friends, as with great art, our sense of the world is challenged and transformed.","STORIES OF FRIENDSHIPS between artists are often told as love stories: the chance meeting, the electric first encounter, the mysterious mutual recognition that would change everything. That summer day in 1967 when Robert Mapplethorpe ran into Patti Smith in a New York City bookstore, both 20-year-olds craving beauty and immortality — “I thought to myself that he contained an entire universe I just had to know,” Smith wrote in her 2010 memoir, “Just Kids.” The afternoon in 1940 when a teenage James Baldwin knocked on the door of Beauford Delaney’s Greenwich Village studio (“the first walking, living proof, for me, that a Black man could be an artist,” Baldwin wrote in his 1985 essay “The Price of a Ticket” of meeting the painter). But lightning doesn’t always strike on initial acquaintance. In a 1917 diary entry, a 35-year-old Virginia Woolf didn’t mince words in her impression of the New Zealand-born Modernist writer Katherine Mansfield at a dinner party: “She stinks like a … civet cat that had taken to streetwalking.” Despite Mansfield’s shocking “commonness,” Woolf went on, “when this diminishes, she is so intelligent and inscrutable that she repays friendship.”",The New York Times,,,2021-04-12T09:02:55+0000,article,TStyle,T Magazine,News,nyt://article/d1d39856-3d29-5a2e-92e2-3f84e5e0575c,2582,nyt://article/d1d39856-3d29-5a2e-92e2-3f84e5e0575c,M2,35,NA,How Friendship Helps Us Transcend Ourselves,NA,NA,A Shared Devotion,NA,NA,NA,By Megan O'Grady,,NA,157,140,22
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"The promise was a war waged by all-seeing drones and precision bombs. The documents show flawed intelligence, faulty targeting, years of civilian deaths — and scant accountability.",https://www.nytimes.com/interactive/2021/12/18/us/airstrikes-pentagon-records-civilian-deaths.html,"The promise was a war waged by all-seeing drones and precision bombs. The documents show flawed intelligence, faulty targeting, years of civilian deaths — and scant accountability.","The promise was a war waged by all-seeing drones and precision bombs. The documents show flawed intelligence, faulty targeting, years of civilian deaths — and scant accountability.",The New York Times,,,2021-12-18T17:13:11+0000,multimedia,Investigative,U.S.,Interactive Feature,nyt://interactive/e95c46bc-f8c0-5220-9239-733750ef9870,0,nyt://interactive/e95c46bc-f8c0-5220-9239-733750ef9870,A,1,NA,Hidden Pentagon Records Reveal Patterns of Failure in Deadly Airstrikes,NA,NA,Hidden Files Bare Military Failures in Deadly Strikes,NA,NA,NA,By Azmat Khan,,NA,157,140,22
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,A New Yorker who started riding during the pandemic travels to the heart of biker culture.,https://www.nytimes.com/2021/10/27/magazine/motorcycles-sturgis.html,A New Yorker who started riding during the pandemic travels to the heart of biker culture.,"In order to join one of the private Facebook groups for the 81st annual Sturgis Motorcycle Rally, I had to agree to 10 rules. Seven addressed matters of basic netiquette — respect, courtesy, bullying, privacy, solicitation (both kinds). Two were apolitical in ways that felt extremely political: “NO COVID COMMENTS” and “ABSOLUTELY NO POLITICS … YOU WILL BE DELETED!” The last concerned what is known as “trailering,” or towing your motorcycle out to Sturgis. “NO TRAILER BASHING!” the rule proclaimed. “YOU WILL BE REMOVED.”",The New York Times,,,2021-10-27T09:00:26+0000,article,Magazine,Magazine,News,nyt://article/83399ce2-22f5-54b3-b6d4-5ba9285f70ad,4055,nyt://article/83399ce2-22f5-54b3-b6d4-5ba9285f70ad,MM,22,NA,I Fell in Love With Motorcycles. But Could I Ever Love Sturgis?,NA,NA,Uneasy  RIder,NA,NA,NA,By Jamie Lauren Keiles,,NA,157,140,22
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,America’s greatest city is beating the pandemic. Can it also recover from decades of division and neglect?,https://www.nytimes.com/interactive/2021/06/08/magazine/nyc-inequality.html,America’s greatest city is beating the pandemic. Can it also recover from decades of division and neglect?,America’s greatest city is beating the pandemic. Can it also recover from decades of division and neglect?,The New York Times,,,2021-06-08T20:46:15+0000,multimedia,Magazine,Magazine,Interactive Feature,nyt://interactive/8f092c99-f38e-5402-9e8a-b0b3a1632525,0,nyt://interactive/8f092c99-f38e-5402-9e8a-b0b3a1632525,MM,14,NA,New York Is Back. Now It Has a Second Chance.,The New York Issue,NA,New York at a Crossroads,NA,NA,NA,By Jonathan Mahler,,NA,157,140,22
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"From an urban musical to a demonic possession to a hectic first date, here’s everything you need to know about this season in film.",https://www.nytimes.com/2021/05/28/movies/summer-movies-2021.html,"From an urban musical to a demonic possession to a hectic first date, here’s everything you need to know about this season in film.",Here is a list of noteworthy films scheduled this summer. Release dates and platform are subject to change and reflect the latest information as of deadline.,The New York Times,,,2021-05-28T09:00:45+0000,article,Arts&Leisure,Movies,News,nyt://article/7b4084aa-a6c0-5f09-b26f-cc351ec8ac41,4773,nyt://article/7b4084aa-a6c0-5f09-b26f-cc351ec8ac41,AR,10,NA,Summer Movies 2021: Here’s What’s Coming to the Big (and Small) Screen,NA,NA,Coming to Theaters and Your Screens,NA,NA,NA,By Ben Kenigsberg,,NA,157,140,22
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"When it comes to America’s legacy of Manifest Destiny, there’s perhaps no meal more symbolic than a bleeding steak. So who are we now that we’re consuming less red meat?",https://www.nytimes.com/2022/03/03/t-magazine/meat-beef-vegetarianism-veganism.html,"When it comes to America’s legacy of Manifest Destiny, there’s perhaps no meal more symbolic than a bleeding steak. So who are we now that we’re consuming less red meat?","MEAT IS PRIMAL, or so some of us think: that humans have always eaten it; that it is the anchor of a meal, the central dish around which other foods revolve, like courtiers around a king; that only outliers have ever refused it. But today, those imagined outliers are multiplying. The United Nations Food and Agriculture Organization reports that the consumption of beef per capita worldwide has declined for 15 years. Nearly a fourth of Americans claimed to have eaten less meat in 2019, according to a Gallup poll. The recipe site Epicurious, which reaches an audience of 10 million, phased out beef as an ingredient in new recipes in 2020. Diners at some McDonald’s can now sate their lust for a Quarter Pounder with a vegan McPlant instead. Faux meat products are projected to reach $85 billion in sales by 2030, according to a recent study by UBS, and Tyson Foods, one of the biggest beef packers in the United States, has hedged its bets by introducing its own plant-based line.",The New York Times,,,2022-03-03T12:00:12+0000,article,TStyle,T Magazine,News,nyt://article/63498d51-abb4-582e-8748-fbdc617900c3,3460,nyt://article/63498d51-abb4-582e-8748-fbdc617900c3,M2,46,NA,What Does the End of Beef Mean for Our Sense of Self?,Food Matters,NA,The End of Beef,NA,NA,NA,"By Ligaya Mishan, Kyoko Hamada and Martin Bourne",,NA,157,140,22
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,The 50 places in America we’re most excited about right now.,https://www.nytimes.com/interactive/2021/dining/favorite-restaurant-list-america.html,The 50 places in America we’re most excited about right now.,The 50 places in America we’re most excited about right now.,The New York Times,,,2021-10-11T21:41:02+0000,multimedia,Food,Food,Interactive Feature,nyt://interactive/4edf3e9a-4c80-5ac5-ae49-77ea47606a6e,0,nyt://interactive/4edf3e9a-4c80-5ac5-ae49-77ea47606a6e,D,6,NA,The 2021 Restaurant List,NA,NA,The Restaurant List,NA,NA,NA,By The New York Times Food Desk,,The New York Times,157,140,22
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"For Ojibwe, the Big Drum is a gathering to mourn, to process grief, to understand loss. Could it heal my pain from the past year?",https://www.nytimes.com/2021/08/31/magazine/ojibwe-big-drum.html,"For Ojibwe, the Big Drum is a gathering to mourn, to process grief, to understand loss. Could it heal my pain from the past year?","In the summer of 2020 I was — and there’s no fancy way​ ​to put this — falling​ ​apart. My mother died that March, just after Covid hit. My father died a few years before. Strung between the fixed poles of my parents’ deaths were the loss of my marriage, Trump’s election and the sudden and, it seemed to me, inexplicable deaths of my two best friends.",The New York Times,,,2021-08-31T09:00:17+0000,article,Magazine,Magazine,News,nyt://article/7447358f-da6d-5353-83d5-9710cfe2a31f,7590,nyt://article/7447358f-da6d-5353-83d5-9710cfe2a31f,MM,28,NA,‘A Sadness I Can’t Carry’: The Story Of The Drum,NA,NA,The Ceremony,NA,NA,NA,By David Treuer,,NA,157,140,22
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"Three prominent Democratic groups, Third Way, the Collective PAC and the Latino Victory Fund, conducted a review of the 2020 election.",https://www.nytimes.com/interactive/2021/06/06/us/politics/2020-postelection-analysis.html,"Three prominent Democratic groups, Third Way, the Collective PAC and the Latino Victory Fund, conducted a review of the 2020 election.","Three prominent Democratic groups, Third Way, the Collective PAC and the Latino Victory Fund, conducted a review of the 2020 election.",The New York Times,,,2021-06-06T12:28:06+0000,multimedia,U.S.,U.S.,Interactive Feature,nyt://interactive/1a339c8c-f12c-5de0-8c9e-4f51ec734cc8,0,nyt://interactive/1a339c8c-f12c-5de0-8c9e-4f51ec734cc8,NA,NA,Politics,Read the report,NA,NA,NA,NA,NA,NA,NA,,NA,157,150,54
